Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Event	logFC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr10	63549001	63550000	1000	39.15;27.78;27.37	63.26;55.82;53.04	Down	-0.87	7.91112920980293e-05	0.00192757256198554	63549001	63550000	-0.87	7.91112920980293e-05	0.00145638815794463
chr10	66558901	66560100	1200	250.14;330.26;234.59	219.76;204.69;213.06	Up	0.35	0.00275856446166851	0.0537414030448666	66559101	66560100	0.48	2.92421812643346e-05	0.000678897232963123
chr10	68997401	68999200	1800	84.83;20.06;40.40	91.23;101.97;94.39	Down	-0.99	5.48195248219883e-07	6.16987793227476e-05	68997801	68998800	-1.10	7.32770839285864e-06	0.000219767578722244
chr10	69558401	69559400	1000	16.31;4.63;11.73	27.30;28.28;26.97	Down	-1.34	7.9675881187167e-05	0.00193209347014642	69558401	69559400	-1.34	7.9675881187167e-05	0.00146212478821891
chr10	69559201	69560600	1400	208.81;236.12;238.50	197.78;203.95;188.79	Up	0.21	0.297888712355551	1	69559501	69560500	0.32	3.63220002982488e-08	4.16727038324894e-06
chr10	72117601	72118600	1000	77.22;64.82;62.56	106.55;109.42;102.49	Down	-0.64	5.61686285504794e-05	0.00157188666034038	72117601	72118600	-0.64	5.61686285504794e-05	0.00112386099386655
chr10	74522901	74524100	1200	195.76;177.48;204.62	157.83;136.21;146.54	Up	0.39	0.00088374695943992	0.0176570340405608	74523101	74524100	0.51	1.68671651801595e-07	1.23428312267111e-05
chr10	75335001	75336100	1100	19.58;20.06;14.34	33.30;45.40;45.85	Down	-1.21	9.42259996893179e-05	0.00213026880738655	75335001	75336000	-1.21	6.1506065537163e-05	0.00120561203143314
chr10	76879701	76881100	1400	245.79;311.74;271.08	189.13;200.22;216.66	Up	0.45	4.90005225449371e-05	0.00143480764436288	76879701	76880700	0.39	4.90297812879432e-07	2.59019831809188e-05
chr10	76977901	76978900	1000	157.69;131.18;140.75	119.87;116.86;128.56	Up	0.23	2.61080271264891e-05	0.000932636793134883	76977901	76978900	0.23	2.61080271264891e-05	0.000618263160391609
chr10	77440001	77441000	1000	9.79;7.72;11.73	24.64;27.54;24.27	Down	-1.39	3.29633909470231e-05	0.00109816732973953	77440001	77441000	-1.39	3.29633909470231e-05	0.000739987927503417
chr10	77471701	77472700	1000	150.08;134.27;149.88	129.86;125.79;133.95	Up	0.16	8.82319208926983e-05	0.00204662420001854	77471701	77472700	0.16	8.82319208926983e-05	0.00157788847130129
chr10	77814501	77815900	1400	196.85;287.05;186.37	130.52;158.54;149.23	Up	0.61	8.20979319193597e-07	8.25323335979621e-05	77814801	77815800	0.62	6.27531559437691e-07	3.02573947948665e-05
chr10	79016901	79017900	1000	166.39;192.91;175.94	164.49;163.01;166.31	Up	0.12	2.53541084371044e-07	3.4543304712105e-05	79016901	79017900	0.12	2.53541084371044e-07	1.66685152896506e-05
chr10	79132201	79133200	1000	181.62;174.39;190.28	154.50;175.66;168.11	Up	0.13	3.64761108094293e-08	8.83489799710494e-06	79132201	79133200	0.13	3.64761108094293e-08	4.17339104283134e-06
chr10	79144301	79146000	1700	180.53;206.80;188.98	162.49;152.59;157.32	Up	0.29	2.07492612244495e-07	3.00359080472e-05	79145001	79146000	0.28	1.09022749011562e-05	0.000300632770876224
chr10	79179201	79180400	1200	177.27;229.95;182.46	127.19;142.91;151.03	Up	0.49	0.000254003038581694	0.00534839748448226	79179301	79180300	0.54	9.55090274087561e-06	0.000269621779933567
chr10	79229001	79230300	1300	236.00;280.88;274.99	198.45;210.65;222.05	Up	0.33	0.0162374303204529	0.307368322217787	79229101	79230100	0.33	8.18496646338489e-09	2.03850902439871e-06
chr10	79319601	79320600	1000	16.31;10.80;11.73	29.97;32.75;27.87	Down	-1.22	6.96238864791952e-05	0.00178888469615093	79319601	79320600	-1.22	6.96238864791952e-05	0.0013227899679795
chr10	79727101	79728400	1300	118.54;157.41;172.03	117.21;111.65;120.47	Up	0.36	0.0156652764821036	0.296808975908402	79727101	79728100	0.55	3.12245716078988e-05	0.000710582036734041
chr10	79849801	79850900	1100	147.91;242.29;198.10	135.85;142.91;152.83	Up	0.45	3.9308135639398e-05	0.00123431718113161	79849801	79850800	0.48	1.29585873557512e-05	0.000347615784391518
chr10	79868601	79869900	1300	122.89;106.49;135.54	160.49;160.03;167.21	Down	-0.42	0.00519187245103119	0.100017196826423	79868601	79869600	-0.54	5.66728932458337e-11	2.89637239269511e-07
chr10	79895201	79896900	1700	207.72;219.15;213.74	159.16;154.08;162.72	Up	0.43	5.45017946811225e-08	1.15282782553332e-05	79895401	79896400	0.56	1.46942752100013e-07	1.10655907390515e-05
chr10	80085301	80086300	1000	209.90;211.43;229.38	149.17;160.78;180.70	Up	0.41	1.35673116330416e-06	0.000116583177016041	80085301	80086300	0.41	1.35673116330416e-06	5.45037458976969e-05
chr10	80139501	80140500	1000	33.71;33.95;39.10	58.60;65.50;63.83	Down	-0.82	7.88703853268486e-05	0.00192609293600673	80139501	80140500	-0.82	7.88703853268486e-05	0.00145443170946902
chr10	80289801	80290800	1000	79.39;32.41;50.83	88.57;90.81;103.38	Down	-0.80	6.55873138947619e-05	0.00171899650013562	80289801	80290800	-0.80	6.55873138947619e-05	0.00126288729865912
chr10	80317801	80319100	1300	202.28;191.37;168.12	175.81;168.96;175.30	Up	0.11	0.46582250177778	1	80317801	80318800	0.13	6.26198106245961e-07	3.02573947948665e-05
chr10	80474401	80475400	1000	13.05;10.80;14.34	27.30;31.26;30.57	Down	-1.22	7.89393233890894e-05	0.00192664048092475	80474401	80475400	-1.22	7.89393233890894e-05	0.00145505513846431
chr10	80568301	80569300	1000	191.41;214.52;209.83	175.14;167.47;195.08	Up	0.20	2.38842622943351e-05	0.000874658157123583	80568301	80569300	0.20	2.38842622943351e-05	0.000574470601455733
chr10	80598101	80599900	1800	246.87;313.29;394.89	236.41;233.72;222.05	Up	0.46	1.32927553355975e-06	0.000115179778345142	80598701	80599700	0.58	5.0212173613255e-07	2.63499416579012e-05
chr10	80600401	80601400	1000	155.52;174.39;160.30	136.52;120.58;131.25	Up	0.34	1.4977134840906e-06	0.000124064594168129	80600401	80601400	0.34	1.4977134840906e-06	5.93042993155492e-05
chr10	80944201	80945600	1400	201.20;206.80;215.04	171.15;175.66;181.60	Up	0.24	0.0260468336817813	0.489699390572864	80944201	80945200	0.47	4.36679696317304e-08	4.62873580025671e-06
chr10	81006701	81007900	1200	218.60;254.64;246.32	198.45;196.50;210.37	Up	0.25	0.0788184725980207	1	81006701	81007700	0.16	8.08822362711758e-08	7.06746932885983e-06
chr10	81021801	81023700	1900	328.44;351.87;366.22	261.05;277.64;275.99	Up	0.36	7.30127225713887e-09	3.83888206471586e-06	81022401	81023400	0.32	9.37770834448163e-10	7.61580243552432e-07
chr10	81509801	81510900	1100	14.14;6.17;13.03	25.97;24.56;31.46	Down	-1.30	9.4732213013767e-05	0.00213400383509828	81509801	81510800	-1.42	6.75427190040824e-05	0.00129280719323526
chr10	82085901	82087100	1200	20.66;9.26;13.03	32.63;44.66;41.35	Down	-1.47	9.40373582263779e-06	0.000436863633904412	82085901	82086900	-1.47	9.40373582263779e-06	0.000266540602902008
chr10	82161501	82162500	1000	187.06;171.30;203.31	171.81;148.87;157.32	Up	0.23	3.67631711827073e-07	4.51827010102484e-05	82161501	82162500	0.23	3.67631711827073e-07	2.18145705450626e-05
chr10	82226101	82227300	1200	117.45;148.15;153.79	92.57;93.79;103.38	Up	0.53	0.000313905501318839	0.00654979247033937	82226301	82227300	0.64	3.25636131082304e-05	0.000733797457952495
chr10	84647201	84648200	1000	192.50;307.11;224.16	175.14;197.25;175.30	Up	0.40	3.54952999829627e-05	0.00115404538122131	84647201	84648200	0.40	3.54952999829627e-05	0.000782882755950986
chr10	85379201	85380200	1000	166.39;200.63;164.21	116.54;129.51;127.66	Up	0.51	8.65692803305021e-05	0.0020280364208882	85379201	85380200	0.51	8.65692803305021e-05	0.00155779263072134
chr10	85484301	85485600	1300	154.43;154.33;162.91	133.19;132.49;148.33	Up	0.19	0.740192203540906	1	85484301	85485300	0.23	2.49529164249329e-05	0.000595002440436934
chr10	89194001	89195800	1800	101.14;24.69;45.61	111.21;101.23;100.69	Down	-0.87	1.13578330671155e-06	0.000102711513094714	89194301	89195300	-0.79	6.39042802305859e-05	0.0012356727412704
chr10	90039001	90040400	1400	64.17;47.84;39.10	84.57;84.85;98.89	Down	-0.83	0.000129557534636927	0.00281828464789509	90039001	90040000	-0.84	3.66085141616976e-05	0.000804804373433753
chr10	90633301	90634700	1400	257.75;254.64;248.93	197.12;215.11;202.27	Up	0.31	0.00423581354774671	0.0820191330156958	90633701	90634700	0.21	4.60852335939146e-09	1.79662664011775e-06
chr10	92623301	92624800	1500	261.01;277.79;280.21	236.41;219.58;211.26	Up	0.30	1.50556527910126e-06	0.000124163922564248	92623301	92624300	0.40	2.97702085661862e-08	3.77522100004994e-06
chr10	94150701	94152100	1400	238.17;220.69;226.77	211.10;210.65;222.05	Up	0.09	0.532675979743016	1	94150701	94151700	0.18	1.00654635352374e-08	2.16183631603539e-06
chr10	94977401	94978600	1200	195.76;246.92;190.28	157.83;142.17;146.54	Up	0.50	4.64827790723039e-05	0.00139039774713765	94977401	94978400	0.58	9.70722334881028e-06	0.000273134359144718
chr10	95403001	95404500	1500	185.97;243.84;233.29	148.50;165.99;160.92	Up	0.48	5.8075110636892e-05	0.00159824247997262	95403501	95404500	0.57	1.88606940993141e-05	0.000472864544918518
chr10	98377101	98378700	1600	296.90;413.60;381.86	263.71;264.24;245.43	Up	0.50	6.67269154254748e-06	0.000345894290749977	98377201	98378200	0.59	2.01985305346115e-06	7.509719368784e-05
chr10	98379501	98380500	1000	8.70;9.26;7.82	23.31;23.07;19.78	Down	-1.36	8.77148709531086e-05	0.00204352730563536	98379501	98380500	-1.36	8.77148709531086e-05	0.00157221616158359
chr10	98569001	98570000	1000	157.69;169.76;159.00	127.86;122.81;142.04	Up	0.31	1.50790605654104e-06	0.000124163922564248	98569001	98570000	0.31	1.50790605654104e-06	5.96508625117638e-05
chr10	101620801	101622500	1700	9.79;7.72;5.21	28.64;31.26;26.07	Down	-1.92	1.25111772934868e-08	4.71079946492397e-06	101620901	101621900	-2.08	1.45092265387021e-08	2.52497119655447e-06
chr10	106069401	106070700	1300	23.93;12.35;6.52	38.62;32.01;32.36	Down	-1.27	3.35298950520853e-05	0.00110921820548504	106069401	106070400	-1.29	3.27948006206729e-05	0.000737596142974602
chr10	106708701	106709700	1000	122.89;126.55;122.51	151.17;134.72;150.13	Down	-0.23	2.75607586498209e-05	0.000971499150432579	106708701	106709700	-0.23	2.75607586498209e-05	0.000646382503826886
chr10	107769101	107770600	1500	146.82;217.60;208.53	124.53;136.21;138.45	Up	0.52	3.81625041322688e-06	0.000231087250924901	107769501	107770500	0.59	6.59807105683446e-06	0.000201384603560774
chr10	109891201	109892400	1200	39.15;16.98;23.46	59.93;55.82;52.14	Down	-1.08	1.07815493543316e-05	0.000488033017658697	109891201	109892200	-1.58	1.37251141495465e-06	5.50839901013486e-05
chr10	110181401	110182500	1100	73.95;109.57;105.57	65.93;54.34;63.83	Up	0.65	3.59809374725101e-05	0.00116517472106054	110181401	110182400	0.71	8.4904617641659e-06	0.000246086735723039
chr10	110447201	110448200	1000	113.10;163.59;125.12	87.24;81.88;97.99	Up	0.59	7.82425295733833e-06	0.000385791558317903	110447201	110448200	0.59	7.82425295733833e-06	0.000230979977895252
chr10	110602101	110603100	1000	151.17;152.78;147.27	113.88;109.42;123.16	Up	0.38	7.0088928083781e-05	0.00179526482583429	110602101	110603100	0.38	7.0088928083781e-05	0.00132872413473885
chr10	110909701	110911500	1800	216.42;321.00;273.69	199.12;190.55;192.39	Up	0.48	3.28926058664091e-06	0.000208779630614443	110910001	110911000	0.69	5.91398686556853e-07	2.9177631647279e-05
chr10	112366001	112367100	1100	23.93;12.35;6.52	36.63;29.03;35.96	Down	-1.25	6.77247450342751e-05	0.00175643299300539	112366101	112367100	-1.54	1.35865421581981e-05	0.000362348617584191
chr10	115910401	115911700	1300	130.51;129.64;168.12	97.89;101.97;102.49	Up	0.50	0.000415195251062996	0.008555500949516	115910601	115911600	0.77	1.02124770320705e-07	8.32018347637766e-06
chr10	116018001	116019000	1000	162.04;250.01;178.55	140.51;145.14;155.53	Up	0.42	5.03886077754346e-05	0.00146446700465941	116018001	116019000	0.42	5.03886077754346e-05	0.00103214409339414
chr10	116386401	116387600	1200	165.31;214.52;169.43	113.21;128.77;136.65	Up	0.54	7.2234722686975e-05	0.00182063896788218	116386501	116387500	0.57	3.85588021171084e-05	0.000837017015768551
chr10	117146501	117147500	1000	145.73;152.78;165.52	125.20;136.96;124.96	Up	0.26	1.33899999577262e-05	0.000569391189167459	117146501	117147500	0.26	1.33899999577262e-05	0.00035756738765255
chr10	117281701	117283600	1900	252.31;282.42;276.30	197.78;186.83;198.68	Up	0.48	1.79971488188969e-07	2.73042457795264e-05	117282101	117283100	0.69	8.74544332130979e-11	2.89637239269511e-07
chr10	118305301	118306800	1500	242.52;336.43;327.12	221.76;209.16;198.68	Up	0.53	2.49185408338252e-06	0.000170591094918243	118305401	118306400	0.60	1.0153953110929e-06	4.29577558680753e-05
chr10	118675901	118677500	1600	224.03;250.01;239.80	213.10;211.39;222.95	Up	0.14	0.466321419723141	1	118676101	118677100	0.32	1.44797483328276e-08	2.52497119655447e-06
chr10	118890301	118891700	1400	150.08;242.29;209.83	141.18;142.17;133.05	Up	0.53	1.90017724344784e-06	0.000140789876688949	118890601	118891600	0.56	2.40162604586668e-06	8.63459614303006e-05
chr10	119256601	119257600	1000	10.88;4.63;14.34	25.97;26.05;26.97	Down	-1.40	3.18228165579497e-05	0.00107496231752298	119256601	119257600	-1.40	3.18228165579497e-05	0.000721027032930614
chr10	120334901	120336300	1400	102.23;117.29;132.93	73.92;82.62;70.12	Up	0.64	3.8887614796369e-05	0.00122669248258645	120335101	120336100	0.76	1.13233726898766e-06	4.6899145006931e-05
chr10	120802701	120803800	1100	11.96;13.89;10.43	25.97;32.75;28.77	Down	-1.27	3.79850179975045e-05	0.00120559686996096	120802701	120803700	-1.31	3.32380466587626e-05	0.000742982435925393
chr10	121176401	121177700	1300	213.16;211.43;195.49	173.14;193.53;178.00	Up	0.19	0.00485096938485751	0.0936241612218212	121176501	121177500	0.22	4.85496650529549e-09	1.79662664011775e-06
chr10	121484201	121485500	1300	147.91;199.08;155.09	110.55;109.42;128.56	Up	0.53	8.79996627064981e-05	0.00204662420001854	121484401	121485400	0.69	2.70636891259602e-07	1.74057144680183e-05
chr10	126415701	126417000	1300	191.41;276.25;261.96	185.13;164.50;161.82	Up	0.51	4.41666739369397e-06	0.00025798695806395	126415901	126416900	0.56	4.62916032449131e-06	0.000150592868642626
chr10	126496001	126497600	1600	193.58;276.25;196.80	151.83;153.33;144.74	Up	0.57	7.45669499026444e-07	7.72103482766931e-05	126496201	126497200	0.77	3.27096497967512e-07	2.00409508177787e-05
chr10	126507401	126508600	1200	26.10;9.26;15.64	39.96;40.94;36.86	Down	-1.21	1.99490940318823e-05	0.000769004297166688	126507401	126508400	-1.20	3.23057413735772e-05	0.000729176673684372
chr10	126516401	126517600	1200	168.57;276.25;202.01	151.83;151.84;158.22	Up	0.49	4.1962736838212e-06	0.000248642723085131	126516401	126517400	0.50	4.19511944977687e-06	0.00013844897001662
chr10	126625601	126626600	1000	61.99;120.38;138.15	65.26;69.22;76.41	Up	0.60	3.33503262718775e-05	0.00110566694174613	126625601	126626600	0.60	3.33503262718775e-05	0.000745039813122235
chr10	126632301	126633300	1000	102.23;203.71;161.61	114.54;104.95;112.37	Up	0.49	4.90016358354285e-05	0.00143480764436288	126632301	126633300	0.49	4.90016358354285e-05	0.00100822143717426
chr10	126817301	126818600	1300	165.31;171.30;170.73	121.20;129.51;142.04	Up	0.37	4.22043508322442e-07	5.00865272999969e-05	126817301	126818300	0.46	3.22227390933503e-08	3.87424929877882e-06
chr10	127533301	127534900	1600	181.62;242.29;173.34	146.51;126.54;141.14	Up	0.53	1.30166901150917e-05	0.000556947594201311	127533301	127534300	0.75	2.76343016550435e-07	1.7581528509195e-05
chr10	127631301	127632500	1200	168.57;180.56;177.25	138.52;133.24;141.14	Up	0.35	0.0144914040709424	0.27494501777842	127631501	127632500	0.42	3.68858963995179e-08	4.197088068888e-06
chr10	127804401	127805400	1000	21.75;10.80;7.82	35.96;30.52;39.56	Down	-1.39	1.41036627691367e-05	0.000594852855979739	127804401	127805400	-1.39	1.41036627691367e-05	0.000374212366798273
chr10	127813701	127815000	1300	187.06;280.88;239.80	176.47;168.22;164.52	Up	0.47	1.36713019855296e-05	0.000578975445436262	127813801	127814800	0.52	4.24101507794329e-06	0.000139582232741827
chr10	127895501	127897200	1700	265.36;299.40;284.12	240.40;240.42;250.82	Up	0.21	8.50683954546051e-09	3.94045797514087e-06	127895501	127896500	0.08	4.7425838825398e-07	2.55452089698529e-05
chr10	127932001	127933000	1000	11.96;10.80;3.91	30.63;26.80;22.47	Down	-1.58	6.37715886344954e-06	0.00033522980834135	127932001	127933000	-1.58	6.37715886344954e-06	0.000196378561937809
chr11	3065201	3066300	1100	53.29;35.50;26.07	72.59;63.27;64.73	Down	-0.80	0.000167667855306517	0.00359816954978513	3065201	3066200	-0.84	7.26926607254336e-05	0.00136419783503671
chr11	3082401	3083400	1000	18.49;20.06;13.03	43.95;39.45;34.16	Down	-1.19	7.48561962901658e-06	0.000373091929957411	3082401	3083400	-1.19	7.48561962901658e-06	0.000223210506691583
chr11	3102501	3103700	1200	151.17;157.41;132.93	107.88;99.74;96.19	Up	0.54	1.52662762838312e-07	2.45076988807644e-05	3102501	3103500	0.55	3.2935545427545e-05	0.0007397637855304
chr11	3165801	3167100	1300	185.97;194.45;182.46	167.82;171.20;175.30	Up	0.13	0.479839338656498	1	3165801	3166800	0.12	1.75581760710694e-07	1.27137156732789e-05
chr11	3674201	3675700	1500	70.69;74.08;96.44	55.27;52.85;40.45	Up	0.70	0.000650719014459353	0.0131470634833549	3674501	3675500	0.78	1.73356950787661e-05	0.000441290012279421
chr11	4035601	4036600	1000	53.29;23.15;35.19	73.25;61.78;72.82	Down	-0.90	2.80345801720297e-05	0.000982193555980957	4035601	4036600	-0.90	2.80345801720297e-05	0.000655268759348266
chr11	4646001	4647700	1700	129.42;157.41;142.06	89.24;105.69;89.00	Up	0.60	1.75262240993197e-05	0.000694642248560404	4646101	4647100	0.68	8.25994682698464e-08	7.15712296401778e-06
chr11	5161201	5162200	1000	147.91;177.48;170.73	129.19;131.00;129.46	Up	0.35	7.97511483827187e-06	0.000389833136754881	5161201	5162200	0.35	7.97511483827187e-06	0.000234098728824624
chr11	5441501	5442600	1100	152.26;141.98;153.79	124.53;133.24;127.66	Up	0.22	5.17096126664293e-05	0.00148764916709611	5441601	5442600	0.23	2.9900508891424e-05	0.000691854344840782
chr11	6099901	6100900	1000	126.16;115.75;123.81	141.85;142.17;152.83	Down	-0.26	4.18368620442903e-05	0.0012903055078154	6099901	6100900	-0.26	4.18368620442903e-05	0.000890941026733202
chr11	6192201	6193400	1200	42.41;33.95;45.61	69.26;66.99;74.62	Down	-0.79	9.84661711670439e-05	0.00218354939337218	6192401	6193400	-1.20	7.92687855109134e-06	0.000233510281528521
chr11	6374701	6376200	1500	230.56;219.15;202.01	159.16;180.13;156.43	Up	0.39	2.20920977604587e-08	6.35423961835193e-06	6374701	6375700	0.36	3.76494359007768e-07	2.2181569504102e-05
chr11	6376101	6377300	1200	26.10;16.98;28.67	47.95;57.31;44.95	Down	-1.07	5.44231477142416e-05	0.001541779875524	6376201	6377200	-1.22	5.40175628748147e-06	0.000171309297025197
chr11	6504301	6506100	1800	164.22;121.92;157.70	201.78;198.74;213.06	Down	-0.47	7.70824229916222e-09	3.83888206471586e-06	6505101	6506100	-0.32	7.90272516647334e-09	2.03850902439871e-06
chr11	17111401	17113300	1900	128.33;87.97;101.66	171.15;160.78;154.63	Down	-0.61	1.27893203257456e-09	1.60517596742949e-06	17111401	17112400	-0.54	3.04058218334189e-08	3.80225071341886e-06
chr11	18918101	18919400	1300	58.73;20.06;33.89	77.91;67.73;73.72	Down	-0.96	5.24381979804909e-06	0.00029035899518128	18918201	18919200	-1.10	1.71161909915258e-06	6.57623746277381e-05
chr11	19823801	19825300	1500	202.28;285.51;291.94	195.79;195.76;195.08	Up	0.41	0.000166363149493953	0.00357387392413929	19824301	19825300	0.47	9.34097279201367e-06	0.00026535281968424
chr11	20232301	20233600	1300	92.44;75.62;83.41	130.52;128.02;129.46	Down	-0.63	1.24910581516666e-05	0.000539665995844808	20232301	20233300	-0.61	5.61621880638191e-07	2.82296784614959e-05
chr11	20442701	20443700	1000	142.47;160.50;143.36	110.55;125.79;131.25	Up	0.28	8.59876180372932e-06	0.000413639391854659	20442701	20443700	0.28	8.59876180372932e-06	0.000248010805283329
